partition_column,movie_id,movie_name,rating,user_id
46270,330,187 (1997),4,595
46271,240,Beavis and Butt-head Do America (1996),3,566
46272,513,Third Man,4,664
46273,324,Lost Highway (1997),3,717
46274,423,E.T. the Extra-Terrestrial (1982),4,187
46275,686,Perfect World,5,416
46276,674,Cat People (1982),2,194
46277,157,Platoon (1986),4,194
46278,476,First Wives Club,4,365
46279,577,Coneheads (1993),1,373
46280,172,Empire Strikes Back,4,655
46281,127,Godfather,5,303
46282,478,Philadelphia Story,4,698
46283,675,Nosferatu (Nosferatu,4,567
46284,194,Sting,4,650
46285,544,Things to Do in Denver when You're Dead (1995),3,94
46286,662,Somewhere in Time (1980),3,591
46287,305,Ice Storm,3,724
46288,871,Vegas Vacation (1997),3,152
46289,652,Rosencrantz and Guildenstern Are Dead (1990),5,239
46290,331,Edge,4,324
46291,123,Frighteners,3,727
46292,56,Pulp Fiction (1994),5,215
46293,476,First Wives Club,5,416
46294,354,Wedding Singer,4,676
46295,750,Amistad (1997),2,425
46296,403,Batman (1989),2,374
46297,755,Jumanji (1995),5,109
46298,1244,Metro (1997),3,521
46299,166,Manon of the Spring (Manon des sources) (1986),4,565
46300,210,Indiana Jones and the Last Crusade (1989),3,650
46301,64,Shawshank Redemption,5,178
46302,116,Cold Comfort Farm (1995),4,379
46303,304,Fly Away Home (1996),5,147
46304,252,Lost World: Jurassic Park,3,633
46305,289,Evita (1996),3,721
46306,8,Babe (1995),5,280
46307,228,Star Trek: The Wrath of Khan (1982),5,532
46308,238,Raising Arizona (1987),5,405
46309,560,Kid in King Arthur's Court,2,705
46310,29,Batman Forever (1995),3,709
46311,449,Star Trek: The Motion Picture (1979),2,638
46312,875,She's So Lovely (1997),2,656
46313,806,Menace II Society (1993),3,498
46314,802,Hard Target (1993),2,301
46315,655,Stand by Me (1986),3,478
46316,182,GoodFellas (1990),4,69
46317,566,Clear and Present Danger (1994),3,43
46318,416,Old Yeller (1957),5,495
46319,302,L.A. Confidential (1997),5,666
46320,164,Abyss,3,198
46321,934,Preacher's Wife,3,684
46322,875,She's So Lovely (1997),3,655
46323,33,Desperado (1995),3,715
46324,562,Quick and the Dead,4,606
46325,667,Audrey Rose (1977),2,617
46326,136,Mr. Smith Goes to Washington (1939),4,60
46327,313,Titanic (1997),5,472
46328,496,It's a Wonderful Life (1946),4,622
46329,473,James and the Giant Peach (1996),3,357
46330,671,Bride of Frankenstein (1935),3,694
46331,969,Winnie the Pooh and the Blustery Day (1968),3,650
46332,186,Blues Brothers,4,453
46333,741,Last Supper,2,537
46334,306,Mrs. Brown (Her Majesty,3,13
46335,29,Batman Forever (1995),5,642
46336,748,Saint,4,676
46337,269,Full Monty,5,711
46338,665,Alien 3 (1992),2,95
46339,216,When Harry Met Sally... (1989),4,665
46340,1092,Dear God (1996),1,648
46341,316,As Good As It Gets (1997),5,191
46342,108,Kids in the Hall: Brain Candy (1996),3,198
46343,844,Freeway (1996),4,595
46344,258,Contact (1997),4,102
46345,284,Tin Cup (1996),4,715
46346,85,Ref,3,577
46347,482,Some Like It Hot (1959),3,429
46348,282,Time to Kill,5,674
46349,22,Braveheart (1995),5,709
46350,1038,Switchback (1997),3,143
46351,168,Monty Python and the Holy Grail (1974),4,391
46352,144,Die Hard (1988),3,188
46353,727,Immortal Beloved (1994),3,487
46354,410,Kingpin (1996),4,493
46355,327,Cop Land (1997),3,557
46356,392,Man Without a Face,2,454
46357,545,Vampire in Brooklyn (1995),2,7
46358,745,Ruling Class,5,60
46359,328,Conspiracy Theory (1997),4,624
46360,518,Miller's Crossing (1990),4,466
46361,974,Eye for an Eye (1996),4,348
46362,624,Three Caballeros,5,621
46363,258,Contact (1997),5,388
46364,519,Treasure of the Sierra Madre,3,537
46365,333,Game,3,721
46366,137,Big Night (1996),3,365
46367,229,Star Trek III: The Search for Spock (1984),3,280
46368,344,Apostle,4,564
46369,774,Prophecy,1,617
46370,1197,Family Thing,3,725
46371,109,Mystery Science Theater 3000: The Movie (1996),4,394
46372,371,Bridges of Madison County,2,684
46373,70,Four Weddings and a Funeral (1994),4,60
46374,280,Up Close and Personal (1996),3,593
46375,297,Ulee's Gold (1997),4,701
46376,761,Nick of Time (1995),2,506
46377,222,Star Trek: First Contact (1996),3,508
46378,486,Sabrina (1954),3,514
46379,143,Sound of Music,3,538
46380,78,Free Willy (1993),5,38
46381,652,Rosencrantz and Guildenstern Are Dead (1990),3,7
46382,83,Much Ado About Nothing (1993),3,96
46383,318,Schindler's List (1993),4,488
46384,64,Shawshank Redemption,4,601
46385,708,Sex,3,305
46386,98,Silence of the Lambs,2,535
46387,531,Shine (1996),5,707
46388,125,Phenomenon (1996),1,601
46389,72,Mask,3,87
46390,476,First Wives Club,4,181
46391,443,Birds,5,503
46392,64,Shawshank Redemption,4,346
46393,180,Apocalypse Now (1979),5,239
46394,405,Mission: Impossible (1996),5,164
46395,566,Clear and Present Danger (1994),3,633
46396,82,Jurassic Park (1993),3,151
46397,273,Heat (1995),5,16
46398,577,Coneheads (1993),2,497
46399,513,Third Man,4,524
46400,840,Last Man Standing (1996),4,416
46401,756,Father of the Bride Part II (1995),3,398
46402,96,Terminator 2: Judgment Day (1991),3,488
46403,789,Swimming with Sharks (1995),5,13
46404,841,Glimmer Man,4,718
46405,126,Spitfire Grill,4,640
46406,546,Broken Arrow (1996),3,682
46407,192,Raging Bull (1980),5,76
46408,318,Schindler's List (1993),5,314
46409,157,Platoon (1986),4,682
46410,322,Murder at 1600 (1997),3,250
46411,132,Wizard of Oz,3,660
46412,455,Jackie Chan's First Strike (1996),5,357
46413,369,Black Sheep (1996),4,665
46414,150,Swingers (1996),3,533
46415,328,Conspiracy Theory (1997),4,608
46416,276,Leaving Las Vegas (1995),5,460
46417,239,Sneakers (1992),3,533
46418,1217,Assassins (1995),5,280
46419,144,Die Hard (1988),4,573
46420,153,Fish Called Wanda,4,716
46421,740,Jane Eyre (1996),3,334
46422,154,Monty Python's Life of Brian (1979),5,395
46423,236,Citizen Ruth (1996),4,569
46424,182,GoodFellas (1990),5,629
46425,985,Blood & Wine (1997),3,291
46426,272,Good Will Hunting (1997),4,479
46427,1491,Tough and Deadly (1995),5,279
46428,245,Devil's Own,3,706
46429,94,Home Alone (1990),2,291
46430,1011,2 Days in the Valley (1996),4,94
46431,193,Right Stuff,3,407
46432,597,Eraser (1996),4,642
46433,405,Mission: Impossible (1996),5,109
46434,588,Beauty and the Beast (1991),5,233
46435,393,Mrs. Doubtfire (1993),4,545
46436,546,Broken Arrow (1996),3,279
46437,169,Wrong Trousers,3,216
46438,515,Boot,5,666
46439,408,Close Shave,5,680
46440,137,Big Night (1996),4,560
46441,427,To Kill a Mockingbird (1962),4,456
46442,291,Absolute Power (1997),3,719
46443,69,Forrest Gump (1994),4,577
46444,631,Crying Game,2,617
46445,1051,Associate,4,708
46446,31,Crimson Tide (1995),3,658
46447,172,Empire Strikes Back,4,178
46448,69,Forrest Gump (1994),3,643
46449,1085,Carried Away (1996),3,592
46450,174,Raiders of the Lost Ark (1981),5,276
46451,739,Pretty Woman (1990),4,588
46452,129,Bound (1996),3,655
46453,25,Birdcage,4,693
46454,258,Contact (1997),2,589
46455,528,Killing Fields,4,454
46456,470,Tombstone (1993),3,207
46457,816,Candyman: Farewell to the Flesh (1995),1,363
46458,169,Wrong Trousers,5,516
46459,922,Dead Man (1995),4,501
46460,423,E.T. the Extra-Terrestrial (1982),3,87
46461,83,Much Ado About Nothing (1993),3,707
46462,823,Mulholland Falls (1996),3,709
46463,65,What's Eating Gilbert Grape (1993),3,579
46464,597,Eraser (1996),3,458
46465,343,Alien: Resurrection (1997),3,711
46466,582,Piano,3,567
46467,346,Jackie Brown (1997),4,276
46468,269,Full Monty,3,639
46469,288,Scream (1996),1,424
46470,186,Blues Brothers,3,553
46471,12,Usual Suspects,5,24
46472,300,Air Force One (1997),4,454
46473,720,First Knight (1995),2,435
46474,1176,Welcome To Sarajevo (1997),2,707
46475,678,Volcano (1997),3,727
46476,186,Blues Brothers,5,295
46477,70,Four Weddings and a Funeral (1994),4,682
46478,173,Princess Bride,4,643
46479,124,Lone Star (1996),4,303
46480,405,Mission: Impossible (1996),3,108
46481,337,House of Yes,4,449
46482,1,Toy Story (1995),5,691
46483,243,Jungle2Jungle (1997),3,223
46484,486,Sabrina (1954),4,474
46485,144,Die Hard (1988),3,445
46486,425,Bob Roberts (1992),4,561
46487,333,Game,2,3
46488,66,While You Were Sleeping (1995),3,497
46489,1217,Assassins (1995),1,551
46490,225,101 Dalmatians (1996),3,497
46491,960,Naked (1993),3,655
46492,462,Like Water For Chocolate (Como agua para chocolate) (1992),4,568
46493,273,Heat (1995),3,637
46494,929,Harriet the Spy (1996),3,674
46495,245,Devil's Own,3,393
46496,756,Father of the Bride Part II (1995),2,715
46497,12,Usual Suspects,4,566
46498,449,Star Trek: The Motion Picture (1979),2,622
46499,427,To Kill a Mockingbird (1962),4,707
46500,212,Unbearable Lightness of Being,3,622
46501,234,Jaws (1975),4,417
46502,223,Sling Blade (1996),5,18
46503,192,Raging Bull (1980),4,347
46504,156,Reservoir Dogs (1992),4,452
46505,674,Cat People (1982),3,620
46506,597,Eraser (1996),4,141
46507,1,Toy Story (1995),4,406
46508,173,Princess Bride,5,6
46509,434,Forbidden Planet (1956),3,660
46510,373,Judge Dredd (1995),3,648
46511,265,Hunt for Red October,5,705
46512,718,In the Bleak Midwinter (1995),1,181
46513,1077,Love and a .45 (1994),3,62
46514,441,Amityville Horror,2,727
46515,765,Boomerang (1992),1,653
46516,95,Aladdin (1992),5,417
46517,279,Once Upon a Time... When We Were Colored (1995),5,13
46518,188,Full Metal Jacket (1987),4,682
46519,483,Casablanca (1942),5,499
46520,284,Tin Cup (1996),4,663
46521,746,Real Genius (1985),4,545
46522,649,Once Upon a Time in America (1984),2,269
46523,746,Real Genius (1985),3,379
46524,1074,Reality Bites (1994),3,711
46525,313,Titanic (1997),4,676
46526,117,Rock,3,727
46527,181,Return of the Jedi (1983),3,654
46528,648,Quiet Man,3,650
46529,683,Rocket Man (1997),1,697
46530,181,Return of the Jedi (1983),3,727
46531,516,Local Hero (1983),5,344
46532,29,Batman Forever (1995),5,472
46533,1255,Broken English (1996),3,655
46534,813,Celluloid Closet,4,192
46535,864,My Fellow Americans (1996),4,83
46536,657,Manchurian Candidate,4,85
46537,63,Santa Clause,4,472
46538,405,Mission: Impossible (1996),3,663
46539,168,Monty Python and the Holy Grail (1974),5,148
46540,847,Looking for Richard (1996),4,271
46541,945,Charade (1963),3,625
46542,191,Amadeus (1984),3,639
46543,482,Some Like It Hot (1959),5,90
46544,873,Picture Perfect (1997),2,140
46545,97,Dances with Wolves (1990),3,545
46546,411,Nutty Professor,5,324
46547,313,Titanic (1997),4,489
46548,268,Chasing Amy (1997),3,6
46549,1344,Story of Xinghua,3,655
46550,864,My Fellow Americans (1996),4,554
46551,651,Glory (1989),4,682
46552,872,Love Jones (1997),3,720
46553,472,Dragonheart (1996),4,564
46554,301,In & Out (1997),1,568
46555,1,Toy Story (1995),2,432
46556,141,,3,429
46557,28,Apollo 13 (1995),5,416
46558,210,Indiana Jones and the Last Crusade (1989),5,698
46559,455,Jackie Chan's First Strike (1996),4,450
46560,25,Birdcage,2,521
46561,79,Fugitive,4,162
46562,357,One Flew Over the Cuckoo's Nest (1975),4,632
46563,50,Star Wars (1977),2,575
46564,975,Fear (1996),2,718
46565,346,Jackie Brown (1997),1,141
46566,100,Fargo (1996),5,560
46567,164,Abyss,5,213
46568,395,Robin Hood: Men in Tights (1993),4,588
46569,26,Brothers McMullen,5,478
46570,213,Room with a View,3,712
46571,956,Nobody's Fool (1994),4,645
46572,250,Fifth Element,4,407
46573,265,Hunt for Red October,3,436
46574,248,Grosse Pointe Blank (1997),4,680
46575,328,Conspiracy Theory (1997),3,729
46576,9,Dead Man Walking (1995),4,334
46577,47,Ed Wood (1994),4,537
46578,707,Enchanted April (1991),4,716
46579,199,Bridge on the River Kwai,5,694
46580,183,Alien (1979),3,623
46581,333,Game,3,693
46582,428,Harold and Maude (1971),5,49
46583,50,Star Wars (1977),5,694
46584,105,Sgt. Bilko (1996),1,727
46585,513,Third Man,4,299
46586,222,Star Trek: First Contact (1996),4,682
46587,771,Johnny Mnemonic (1995),3,532
46588,977,Substitute,2,435
46589,127,Godfather,5,296
46590,313,Titanic (1997),4,199
46591,230,Star Trek IV: The Voyage Home (1986),3,7
46592,118,Twister (1996),5,619
46593,1518,Losing Isaiah (1995),3,328
46594,699,Little Women (1994),3,659
46595,328,Conspiracy Theory (1997),5,551
46596,346,Jackie Brown (1997),3,466
46597,742,Ransom (1996),2,387
46598,905,Great Expectations (1998),3,174
46599,531,Shine (1996),5,675
46600,179,Clockwork Orange,3,399
46601,423,E.T. the Extra-Terrestrial (1982),5,298
46602,659,Arsenic and Old Lace (1944),3,650
46603,222,Star Trek: First Contact (1996),4,718
46604,85,Ref,2,476
46605,640,Cook the Thief His Wife & Her Lover,1,524
46606,233,Under Siege (1992),2,650
46607,391,Last Action Hero (1993),4,642
46608,1116,Mark of Zorro,4,380
46609,127,Godfather,5,136
46610,432,Fantasia (1940),4,693
46611,24,Rumble in the Bronx (1995),3,648
46612,720,First Knight (1995),2,727
46613,894,Home Alone 3 (1997),1,145
46614,151,Willy Wonka and the Chocolate Factory (1971),3,601
46615,238,Raising Arizona (1987),2,586
46616,377,Heavyweights (1994),3,393
46617,220,Mirror Has Two Faces,3,554
46618,1369,Forbidden Christ,3,234
46619,499,Cat on a Hot Tin Roof (1958),5,292
46620,762,Beautiful Girls (1996),3,659
46621,280,Up Close and Personal (1996),3,663
46622,1119,Some Kind of Wonderful (1987),3,727
46623,191,Amadeus (1984),4,521
46624,683,Rocket Man (1997),3,30
46625,195,Terminator,4,650
46626,7,Twelve Monkeys (1995),4,142
46627,132,Wizard of Oz,4,499
46628,150,Swingers (1996),1,637
46629,181,Return of the Jedi (1983),3,592
46630,533,Daytrippers,4,523
46631,836,Ninotchka (1939),4,716
46632,127,Godfather,4,613
46633,656,M (1931),3,655
46634,483,Casablanca (1942),5,711
46635,919,City of Lost Children,5,52
46636,930,Chain Reaction (1996),4,141
46637,748,Saint,3,606
46638,300,Air Force One (1997),2,502
46639,319,Everyone Says I Love You (1996),1,609
46640,155,Dirty Dancing (1987),2,643
46641,294,Liar Liar (1997),4,540
46642,451,Grease (1978),5,478
46643,1107,Beyond Rangoon (1995),1,405
46644,241,Last of the Mohicans,5,600
46645,955,Before Sunrise (1995),2,618
46646,887,Eve's Bayou (1997),3,557
46647,357,One Flew Over the Cuckoo's Nest (1975),2,567
46648,68,Crow,4,727
46649,1135,Doors,2,339
46650,229,Star Trek III: The Search for Spock (1984),3,711
46651,707,Enchanted April (1991),4,416
46652,275,Sense and Sensibility (1995),4,615
46653,840,Last Man Standing (1996),4,501
46654,355,Sphere (1998),3,726
46655,229,Star Trek III: The Search for Spock (1984),3,56
46656,1086,It's My Party (1995),3,486
46657,956,Nobody's Fool (1994),4,303
46658,9,Dead Man Walking (1995),3,590
46659,405,Mission: Impossible (1996),5,159
46660,304,Fly Away Home (1996),2,704
46661,581,Kalifornia (1993),2,682
46662,602,American in Paris,5,716
46663,197,Graduate,5,450
46664,180,Apocalypse Now (1979),4,561
46665,581,Kalifornia (1993),3,537
46666,815,One Fine Day (1996),4,416
46667,403,Batman (1989),4,622
46668,274,Sabrina (1995),1,639
46669,411,Nutty Professor,3,595
46670,175,Brazil (1985),3,655
46671,343,Alien: Resurrection (1997),5,443
46672,796,Speechless (1994),1,639
46673,175,Brazil (1985),3,715
46674,186,Blues Brothers,5,81
46675,425,Bob Roberts (1992),2,498
46676,282,Time to Kill,5,164
46677,187,Godfather: Part II,4,479
46678,625,Sword in the Stone,3,542
46679,678,Volcano (1997),3,699
46680,200,Shining,4,694
46681,140,Homeward Bound: The Incredible Journey (1993),2,707
46682,330,187 (1997),2,655
46683,191,Amadeus (1984),4,59
46684,687,McHale's Navy (1997),3,284
46685,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,114
46686,317,In the Name of the Father (1993),5,115
46687,410,Kingpin (1996),2,666
46688,516,Local Hero (1983),2,655
46689,462,Like Water For Chocolate (Como agua para chocolate) (1992),4,480
46690,811,Thirty-Two Short Films About Glenn Gould (1993),4,567
46691,250,Fifth Element,3,647
46692,688,Leave It to Beaver (1997),1,676
46693,559,Interview with the Vampire (1994),5,642
46694,420,Alice in Wonderland (1951),4,643
46695,488,Sunset Blvd. (1950),5,338
46696,143,Sound of Music,4,622
46697,258,Contact (1997),3,646
46698,603,Rear Window (1954),5,568
46699,235,Mars Attacks! (1996),1,83
46700,23,Taxi Driver (1976),5,315
46701,805,Manhattan Murder Mystery (1993),5,659
46702,56,Pulp Fiction (1994),4,654
46703,342,Man Who Knew Too Little,3,724
46704,678,Volcano (1997),5,256
46705,130,Kansas City (1996),1,279
46706,676,Crucible,3,579
46707,866,Michael (1996),3,283
46708,984,Shadow Conspiracy (1997),2,464
46709,12,Usual Suspects,5,453
46710,99,Snow White and the Seven Dwarfs (1937),4,327
46711,569,Wolf (1994),4,500
46712,393,Mrs. Doubtfire (1993),2,566
46713,625,Sword in the Stone,3,684
46714,125,Phenomenon (1996),4,727
46715,188,Full Metal Jacket (1987),4,600
46716,70,Four Weddings and a Funeral (1994),5,174
46717,508,People vs. Larry Flynt,3,669
46718,173,Princess Bride,3,234
46719,1610,Truth or Consequences,3,644
46720,9,Dead Man Walking (1995),4,345
46721,287,Marvin's Room (1996),3,634
46722,615,39 Steps,5,392
46723,678,Volcano (1997),2,301
46724,86,Remains of the Day,4,450
46725,151,Willy Wonka and the Chocolate Factory (1971),3,243
46726,200,Shining,3,102
46727,322,Murder at 1600 (1997),3,557
46728,479,Vertigo (1958),4,648
46729,751,Tomorrow Never Dies (1997),3,502
46730,142,Bedknobs and Broomsticks (1971),5,588
46731,846,To Gillian on Her 37th Birthday (1996),2,593
46732,79,Fugitive,4,429
46733,853,Braindead (1992),5,21
46734,392,Man Without a Face,4,472
46735,541,Mortal Kombat (1995),1,600
46736,723,Boys on the Side (1995),3,328
46737,1642,Some Mother's Son (1996),4,655
46738,939,Murder in the First (1995),4,339
46739,204,Back to the Future (1985),5,437
46740,111,Truth About Cats & Dogs,5,524
46741,213,Room with a View,4,608
46742,432,Fantasia (1940),4,450
46743,428,Harold and Maude (1971),4,92
46744,93,Welcome to the Dollhouse (1995),4,291
46745,509,My Left Foot (1989),5,675
46746,265,Hunt for Red October,5,638
46747,1446,Bye Bye,2,579
46748,577,Coneheads (1993),4,87
46749,258,Contact (1997),5,274
46750,179,Clockwork Orange,5,409
46751,485,My Fair Lady (1964),4,504
46752,252,Lost World: Jurassic Park,3,54
46753,318,Schindler's List (1993),4,437
46754,476,First Wives Club,2,593
46755,327,Cop Land (1997),4,679
46756,749,MatchMaker,3,699
46757,277,Restoration (1995),3,561
46758,419,Mary Poppins (1964),4,429
46759,97,Dances with Wolves (1990),2,665
46760,334,U Turn (1997),4,557
46761,124,Lone Star (1996),4,722
46762,931,Island of Dr. Moreau,1,15
46763,302,L.A. Confidential (1997),5,331
46764,305,Ice Storm,2,181
46765,762,Beautiful Girls (1996),4,555
46766,425,Bob Roberts (1992),4,527
46767,203,Unforgiven (1992),4,645
46768,69,Forrest Gump (1994),3,693
46769,234,Jaws (1975),4,686
46770,161,Top Gun (1986),5,110
46771,250,Fifth Element,3,513
46772,475,Trainspotting (1996),3,130
46773,255,My Best Friend's Wedding (1997),5,630
46774,689,Jackal,4,729
46775,281,River Wild,3,303
46776,70,Four Weddings and a Funeral (1994),3,658
46777,38,Net,2,655
46778,465,Jungle Book,4,712
46779,64,Shawshank Redemption,5,247
46780,444,Blob,4,13
46781,213,Room with a View,4,391
46782,487,Roman Holiday (1953),4,591
46783,333,Game,4,611
46784,333,Game,4,621
46785,508,People vs. Larry Flynt,4,728
46786,269,Full Monty,3,212
46787,629,Victor/Victoria (1982),4,457
46788,460,Crossing Guard,4,256
46789,452,Jaws 2 (1978),3,313
46790,678,Volcano (1997),3,57
